Frequency_Hz	H1_abs_acc1	H2_abs_acc1	Coh_acc1	H1_abs_acc2	H2_abs_acc2	Coh_acc2	H1_abs_acc3	H2_abs_acc3	Coh_acc3	H1_abs_acc4	H2_abs_acc4	Coh_acc4	H1_abs_acc5	H2_abs_acc5	Coh_acc5	H1_abs_acc6	H2_abs_acc6	Coh_acc6
4.58397000e+00	8.31694159e-01	8.33290881e-01	9.98083836e-01	2.41154346e+00	2.41437014e+00	9.98829228e-01	9.98354735e-01	9.99283048e-01	9.99071021e-01	1.47369908e+00	1.47552508e+00	9.98762476e-01	4.01029007e-01	4.01943998e-01	9.97723586e-01	3.79881466e-01	3.89580730e-01	9.75103327e-01
4.59091540e+00	7.69820440e-01	7.71360857e-01	9.98002987e-01	2.26513026e+00	2.26821532e+00	9.98639875e-01	9.43489542e-01	9.44601052e-01	9.98823302e-01	1.38413089e+00	1.38594527e+00	9.98690873e-01	3.77917316e-01	3.78360382e-01	9.98828986e-01	3.96720557e-01	4.03980846e-01	9.82028138e-01
4.59786081e+00	7.15679553e-01	7.16777348e-01	9.98468430e-01	2.14147511e+00	2.14317753e+00	9.99205657e-01	8.98453633e-01	8.98928168e-01	9.99472110e-01	1.30809954e+00	1.30921986e+00	9.99144285e-01	3.56599910e-01	3.57214092e-01	9.98280634e-01	3.69045502e-01	3.80020704e-01	9.71119463e-01
4.60480622e+00	6.68950161e-01	6.70038102e-01	9.98376300e-01	2.03865861e+00	2.04061187e+00	9.99042806e-01	8.62459200e-01	8.63103199e-01	9.99253857e-01	1.24298851e+00	1.24420354e+00	9.99023447e-01	3.38170687e-01	3.38436537e-01	9.99214476e-01	3.20700243e-01	3.27257755e-01	9.79962240e-01
4.61175163e+00	6.25406054e-01	6.26277874e-01	9.98607933e-01	1.93538839e+00	1.93695709e+00	9.99190124e-01	8.23771071e-01	8.24294860e-01	9.99364561e-01	1.17994552e+00	1.18088037e+00	9.99208340e-01	3.21342455e-01	3.21725395e-01	9.98809731e-01	3.33387915e-01	3.36273432e-01	9.91419134e-01
4.61869704e+00	5.86857445e-01	5.87619906e-01	9.98702458e-01	1.84932118e+00	1.85044960e+00	9.99390191e-01	7.93059336e-01	7.93382983e-01	9.99592067e-01	1.12640714e+00	1.12714692e+00	9.99343669e-01	3.03371172e-01	3.03618334e-01	9.99185943e-01	3.11670679e-01	3.14583296e-01	9.90741349e-01
4.62564245e+00	5.51699120e-01	5.52465983e-01	9.98611927e-01	1.77113771e+00	1.77237606e+00	9.99301305e-01	7.65076747e-01	7.65471477e-01	9.99484330e-01	1.07763986e+00	1.07841692e+00	9.99279452e-01	2.91624848e-01	2.91824573e-01	9.99315598e-01	2.84508468e-01	2.86035344e-01	9.94661932e-01
4.63258786e+00	5.18668626e-01	5.19226950e-01	9.98924701e-01	1.69435129e+00	1.69530169e+00	9.99439389e-01	7.36810933e-01	7.37106485e-01	9.99599037e-01	1.03048259e+00	1.03107664e+00	9.99423853e-01	2.79578507e-01	2.79893313e-01	9.98875265e-01	2.82984332e-01	2.83428808e-01	9.98431790e-01
4.63953327e+00	4.90453668e-01	4.90966043e-01	9.98956393e-01	1.63098823e+00	1.63171863e+00	9.99552372e-01	7.14334691e-01	7.14537749e-01	9.99715819e-01	9.91376848e-01	9.91833682e-01	9.99539405e-01	2.66254043e-01	2.66486700e-01	9.99126946e-01	2.70886654e-01	2.71582199e-01	9.97438912e-01
4.64647868e+00	4.62641381e-01	4.63195035e-01	9.98804707e-01	1.56968217e+00	1.57052531e+00	9.99463148e-01	6.92427679e-01	6.92697264e-01	9.99610818e-01	9.53218880e-01	9.53757503e-01	9.99435262e-01	2.57802790e-01	2.57974265e-01	9.99335303e-01	2.53293054e-01	2.53729164e-01	9.98281197e-01
4.65342409e+00	4.36725575e-01	4.37167516e-01	9.98989080e-01	1.51079152e+00	1.51144821e+00	9.99565519e-01	6.70781563e-01	6.70977783e-01	9.99707560e-01	9.16646942e-01	9.17057269e-01	9.99552562e-01	2.45343420e-01	2.45883906e-01	9.97801866e-01	2.47264237e-01	2.47361386e-01	9.99607259e-01
4.66036950e+00	4.14700067e-01	4.15040717e-01	9.99179238e-01	1.46085233e+00	1.46133185e+00	9.99671862e-01	6.53305806e-01	6.53434021e-01	9.99803782e-01	8.86166432e-01	8.86462286e-01	9.99666253e-01	2.38304424e-01	2.38662165e-01	9.98501057e-01	2.40392218e-01	2.40686629e-01	9.98776790e-01
4.66731490e+00	3.93488843e-01	3.93880984e-01	9.99004417e-01	1.41396902e+00	1.41449626e+00	9.99627265e-01	6.37032473e-01	6.37179611e-01	9.99769080e-01	8.57338248e-01	8.57676818e-01	9.99605248e-01	2.28874670e-01	2.29102252e-01	9.99006637e-01	2.27499244e-01	2.27774794e-01	9.98790252e-01
4.67426031e+00	3.72939724e-01	3.73289809e-01	9.99062162e-01	1.36770954e+00	1.36820369e+00	9.99638829e-01	6.20346423e-01	6.20488549e-01	9.99770945e-01	8.28587593e-01	8.28900021e-01	9.99623082e-01	2.21645226e-01	2.21733831e-01	9.99600399e-01	2.19842206e-01	2.19891832e-01	9.99774317e-01
4.68120572e+00	3.54013604e-01	3.54305661e-01	9.99175691e-01	1.32538659e+00	1.32574918e+00	9.99726503e-01	6.05571570e-01	6.05663103e-01	9.99848871e-01	8.02643781e-01	8.02869903e-01	9.99718359e-01	2.13870806e-01	2.13978363e-01	9.99497347e-01	2.15102460e-01	2.15199249e-01	9.99550237e-01
4.68815113e+00	3.36842701e-01	3.37133464e-01	9.99137543e-01	1.28834889e+00	1.28870666e+00	9.99722381e-01	5.92774561e-01	5.92868604e-01	9.99841375e-01	7.79883668e-01	7.80103596e-01	9.99718078e-01	2.06500801e-01	2.06602466e-01	9.99507923e-01	2.06750697e-01	2.06900852e-01	9.99274266e-01
4.69509654e+00	3.20018417e-01	3.20291579e-01	9.99147146e-01	1.25131613e+00	1.25167214e+00	9.99715574e-01	5.79669822e-01	5.79769937e-01	9.99827319e-01	7.57049306e-01	7.57276100e-01	9.99700514e-01	2.01118169e-01	2.01239282e-01	9.99398164e-01	1.99138172e-01	1.99198705e-01	9.99696119e-01
4.70204195e+00	3.04677511e-01	3.04901847e-01	9.99264235e-01	1.21736382e+00	1.21763233e+00	9.99779480e-01	5.67762961e-01	5.67830182e-01	9.99881619e-01	7.36183269e-01	7.36347865e-01	9.99776470e-01	1.93564579e-01	1.93684678e-01	9.99379925e-01	1.94747429e-01	1.94785838e-01	9.99802813e-01
4.70898736e+00	2.90440437e-01	2.90669087e-01	9.99213366e-01	1.18631282e+00	1.18658439e+00	9.99771137e-01	5.57216341e-01	5.57288224e-01	9.99871013e-01	7.17306602e-01	7.17471901e-01	9.99769609e-01	1.87690127e-01	1.87744446e-01	9.99710672e-01	1.89159072e-01	1.89260840e-01	9.99462285e-01
4.71593277e+00	2.76452168e-01	2.76684017e-01	9.99162042e-01	1.15591606e+00	1.15616857e+00	9.99781594e-01	5.46603495e-01	5.46670981e-01	9.99876550e-01	6.98672729e-01	6.98830590e-01	9.99774106e-01	1.83381777e-01	1.83427612e-01	9.99750116e-01	1.82244053e-01	1.82328791e-01	9.99535245e-01
4.72287818e+00	2.63510501e-01	2.63697573e-01	9.99290581e-01	1.12810188e+00	1.12830875e+00	9.99816650e-01	5.37036772e-01	5.37085958e-01	9.99908422e-01	6.81594346e-01	6.81723237e-01	9.99810933e-01	1.79000489e-01	1.79053545e-01	9.99703688e-01	1.77740112e-01	1.77765265e-01	9.99858504e-01
4.72982359e+00	2.51198786e-01	2.51385927e-01	9.99255563e-01	1.10145350e+00	1.10165002e+00	9.99821611e-01	5.28116643e-01	5.28163048e-01	9.99912139e-01	6.65354595e-01	6.65474208e-01	9.99820258e-01	1.73104350e-01	1.73199498e-01	9.99450642e-01	1.73746406e-01	1.73796684e-01	9.99710708e-01
4.73676900e+00	2.39573485e-01	2.39759907e-01	9.99222464e-01	1.07660988e+00	1.07679758e+00	9.99825688e-01	5.19741126e-01	5.19784764e-01	9.99916045e-01	6.50204759e-01	6.50320243e-01	9.99822419e-01	1.67758046e-01	1.67793699e-01	9.99787519e-01	1.68759224e-01	1.68814637e-01	9.99671750e-01
4.74371440e+00	2.28202334e-01	2.28373440e-01	9.99250765e-01	1.05247167e+00	1.05263756e+00	9.99842408e-01	5.11573287e-01	5.11615055e-01	9.99918360e-01	6.35398491e-01	6.35502743e-01	9.99835955e-01	1.65188972e-01	1.65220177e-01	9.99811132e-01	1.64360202e-01	1.64392106e-01	9.99805928e-01
4.75065981e+00	2.17657634e-01	2.17808938e-01	9.99305338e-01	1.03012996e+00	1.03027528e+00	9.99858948e-01	5.03980858e-01	5.04012484e-01	9.99937251e-01	6.21775049e-01	6.21862958e-01	9.99858636e-01	1.61501118e-01	1.61559375e-01	9.99639406e-01	1.60636134e-01	1.60669932e-01	9.99789643e-01
4.75760522e+00	2.07742216e-01	2.07907971e-01	9.99202748e-01	1.00937370e+00	1.00951795e+00	9.99857109e-01	4.97285804e-01	4.97318758e-01	9.99933737e-01	6.09284371e-01	6.09372724e-01	9.99855009e-01	1.57243390e-01	1.57284380e-01	9.99739390e-01	1.56712088e-01	1.56752221e-01	9.99743970e-01
4.76455063e+00	1.97615872e-01	1.97777558e-01	9.99182485e-01	9.88208375e-01	9.88350271e-01	9.99856432e-01	4.90169910e-01	4.90203606e-01	9.99931260e-01	5.96331005e-01	5.96421747e-01	9.99847856e-01	1.53088354e-01	1.53133062e-01	9.99708047e-01	1.52862888e-01	1.52888825e-01	9.99830353e-01
4.77149604e+00	1.88282092e-01	1.88421230e-01	9.99261561e-01	9.68614272e-01	9.68729866e-01	9.99880675e-01	4.83677732e-01	4.83702648e-01	9.99948490e-01	5.84335469e-01	5.84405483e-01	9.99880195e-01	1.49409192e-01	1.49437323e-01	9.99811754e-01	1.49790710e-01	1.49812233e-01	9.99856331e-01
4.77844145e+00	1.79439720e-01	1.79580500e-01	9.99216059e-01	9.50566697e-01	9.50675387e-01	9.99885670e-01	4.77844820e-01	4.77867299e-01	9.99952959e-01	5.73460799e-01	5.73525628e-01	9.99886964e-01	1.46990570e-01	1.47003834e-01	9.99909774e-01	1.46298860e-01	1.46336352e-01	9.99743794e-01
4.78538686e+00	1.70770974e-01	1.70923769e-01	9.99106069e-01	9.32741468e-01	9.32863865e-01	9.99868794e-01	4.72035002e-01	4.72061261e-01	9.99944373e-01	5.62697187e-01	5.62770821e-01	9.99869158e-01	1.44214606e-01	1.44251695e-01	9.99742889e-01	1.42689752e-01	1.42717195e-01	9.99807709e-01
4.79233227e+00	1.62087219e-01	1.62221461e-01	9.99172476e-01	9.14941027e-01	9.15035484e-01	9.99896772e-01	4.66238775e-01	4.66257696e-01	9.99959420e-01	5.51946567e-01	5.52004007e-01	9.99895943e-01	1.40090269e-01	1.40131548e-01	9.99705423e-01	1.40128300e-01	1.40139064e-01	9.99923188e-01
4.79927768e+00	1.54056178e-01	1.54191322e-01	9.99123531e-01	8.98777011e-01	8.98874238e-01	9.99891835e-01	4.61044179e-01	4.61063625e-01	9.99957824e-01	5.42124301e-01	5.42182496e-01	9.99892665e-01	1.37197639e-01	1.37211089e-01	9.99901978e-01	1.37513262e-01	1.37542587e-01	9.99786795e-01
4.80622309e+00	1.46334945e-01	1.46471169e-01	9.99069963e-01	8.83110406e-01	8.83198670e-01	9.99900063e-01	4.56063364e-01	4.56081148e-01	9.99961007e-01	5.32742751e-01	5.32794410e-01	9.99903042e-01	1.35307735e-01	1.35319715e-01	9.99911474e-01	1.34078346e-01	1.34107959e-01	9.99779188e-01
4.81316850e+00	1.38408672e-01	1.38540927e-01	9.99045376e-01	8.67496223e-01	8.67580626e-01	9.99902714e-01	4.51010227e-01	4.51027631e-01	9.99961412e-01	5.23290255e-01	5.23342063e-01	9.99901005e-01	1.32930432e-01	1.32957015e-01	9.99800062e-01	1.31444198e-01	1.31454838e-01	9.99919062e-01
4.82011390e+00	1.31154790e-01	1.31292017e-01	9.98954797e-01	8.52825645e-01	8.52911718e-01	9.99899083e-01	4.46335385e-01	4.46352263e-01	9.99962185e-01	5.14449504e-01	5.14500441e-01	9.99900997e-01	1.29237520e-01	1.29292075e-01	9.99578053e-01	1.29386541e-01	1.29403617e-01	9.99868044e-01
4.82705931e+00	1.23847941e-01	1.23976642e-01	9.98961894e-01	8.38450606e-01	8.38521492e-01	9.99915462e-01	4.41888733e-01	4.41901908e-01	9.99970184e-01	5.05907190e-01	5.05948186e-01	9.99918972e-01	1.26436128e-01	1.26450012e-01	9.99890207e-01	1.26459113e-01	1.26483458e-01	9.99807518e-01
4.83400472e+00	1.16953635e-01	1.17086291e-01	9.98867019e-01	8.24805863e-01	8.24884840e-01	9.99904257e-01	4.37586394e-01	4.37602577e-01	9.99963019e-01	4.97758325e-01	4.97805804e-01	9.99904623e-01	1.25866700e-01	1.25884703e-01	9.99856988e-01	1.23741847e-01	1.23754661e-01	9.99896462e-01
4.84095013e+00	1.10081289e-01	1.10209685e-01	9.98834982e-01	8.11110229e-01	8.11176664e-01	9.99918101e-01	4.33258654e-01	4.33270494e-01	9.99972672e-01	4.89520061e-01	4.89559594e-01	9.99919247e-01	1.22899025e-01	1.22945842e-01	9.99619202e-01	1.21775073e-01	1.21785420e-01	9.99915043e-01
4.84789554e+00	1.03621933e-01	1.03754346e-01	9.98723785e-01	7.98458625e-01	7.98525058e-01	9.99916805e-01	4.29471798e-01	4.29483308e-01	9.99973200e-01	4.82000936e-01	4.82039902e-01	9.99919165e-01	1.19413485e-01	1.19443114e-01	9.99751944e-01	1.19720010e-01	1.19736367e-01	9.99863388e-01
4.85484095e+00	9.72326701e-02	9.73628427e-02	9.98663015e-01	7.85964913e-01	7.86024100e-01	9.99924701e-01	4.25641541e-01	4.25652082e-01	9.99975234e-01	4.74595408e-01	4.74630114e-01	9.99926877e-01	1.17881823e-01	1.17890733e-01	9.99924417e-01	1.17382727e-01	1.17397741e-01	9.99872113e-01
4.86178636e+00	9.11214734e-02	9.12465799e-02	9.98628918e-01	7.73996244e-01	7.74053803e-01	9.99925640e-01	4.21916933e-01	4.21926899e-01	9.99976380e-01	4.67484636e-01	4.67518143e-01	9.99928329e-01	1.16477422e-01	1.16492966e-01	9.99866564e-01	1.15120030e-01	1.15134057e-01	9.99878163e-01
4.86873177e+00	8.53641157e-02	8.54911541e-02	9.98514017e-01	7.62674248e-01	7.62727990e-01	9.99929540e-01	4.18591549e-01	4.18600021e-01	9.99979761e-01	4.60813115e-01	4.60844954e-01	9.99930910e-01	1.14714032e-01	1.14729610e-01	9.99864223e-01	1.13012096e-01	1.13027373e-01	9.99864836e-01
4.87567718e+00	7.95053528e-02	7.96348999e-02	9.98373236e-01	7.51503793e-01	7.51554577e-01	9.99932428e-01	4.15432361e-01	4.15440160e-01	9.99981225e-01	4.54276893e-01	4.54304807e-01	9.99938557e-01	1.12439238e-01	1.12465929e-01	9.99762674e-01	1.11264212e-01	1.11272009e-01	9.99929928e-01
4.88262259e+00	7.39535273e-02	7.40859690e-02	9.98212323e-01	7.40642344e-01	7.40691603e-01	9.99933495e-01	4.12250005e-01	4.12258082e-01	9.99980407e-01	4.47982054e-01	4.48010527e-01	9.99936447e-01	1.09941867e-01	1.09973340e-01	9.99713817e-01	1.09749371e-01	1.09759880e-01	9.99904261e-01
4.88956800e+00	6.87487788e-02	6.88680306e-02	9.98268401e-01	7.30906762e-01	7.30945236e-01	9.99947365e-01	4.09507750e-01	4.09512454e-01	9.99988512e-01	4.42269924e-01	4.42291556e-01	9.99951090e-01	1.08404969e-01	1.08422571e-01	9.99837652e-01	1.07849153e-01	1.07863921e-01	9.99863086e-01
4.89651340e+00	6.35925178e-02	6.37196239e-02	9.98005229e-01	7.21396798e-01	7.21436071e-01	9.99945563e-01	4.07156797e-01	4.07161109e-01	9.99989408e-01	4.36843589e-01	4.36865673e-01	9.99949448e-01	1.07534338e-01	1.07551069e-01	9.99844443e-01	1.05842766e-01	1.05855187e-01	9.99882659e-01
4.90345881e+00	5.86007678e-02	5.87435238e-02	9.97569843e-01	7.12279081e-01	7.12317632e-01	9.99945880e-01	4.04757114e-01	4.04762549e-01	9.99986571e-01	4.31607188e-01	4.31627984e-01	9.99951820e-01	1.05832406e-01	1.05885944e-01	9.99494379e-01	1.04325204e-01	1.04335250e-01	9.99903708e-01
4.91040422e+00	5.37558577e-02	5.38769042e-02	9.97753278e-01	7.03372233e-01	7.03402509e-01	9.99956957e-01	4.02520547e-01	4.02524014e-01	9.99991385e-01	4.26510990e-01	4.26528145e-01	9.99959780e-01	1.02566689e-01	1.02621333e-01	9.99467523e-01	1.03117804e-01	1.03129567e-01	9.99885937e-01
4.91734963e+00	4.92642875e-02	4.94235508e-02	9.96777582e-01	6.95363428e-01	6.95393508e-01	9.99956744e-01	4.00597760e-01	4.00601341e-01	9.99991062e-01	4.22121063e-01	4.22135549e-01	9.99965685e-01	1.01383999e-01	1.01400154e-01	9.99840677e-01	1.01338262e-01	1.01358118e-01	9.99804092e-01
4.92429504e+00	4.45432694e-02	4.46897419e-02	9.96722458e-01	6.87423697e-01	6.87450164e-01	9.99961500e-01	3.98723279e-01	3.98726036e-01	9.99993086e-01	4.17673756e-01	4.17688249e-01	9.99965300e-01	1.01203667e-01	1.01227105e-01	9.99768456e-01	9.99271167e-02	9.99348049e-02	9.99923068e-01
4.93124045e+00	4.02135160e-02	4.03756934e-02	9.95983292e-01	6.79906424e-01	6.79932895e-01	9.99961068e-01	3.97024470e-01	3.97027425e-01	9.99992559e-01	4.13396009e-01	4.13409105e-01	9.99968322e-01	9.91121282e-02	9.91561895e-02	9.99555637e-01	9.88193301e-02	9.88299047e-02	9.99893003e-01
4.93818586e+00	3.56757920e-02	3.58787634e-02	9.94342853e-01	6.72436592e-01	6.72463474e-01	9.99960024e-01	3.95359579e-01	3.95361906e-01	9.99994113e-01	4.09156376e-01	4.09170578e-01	9.99965291e-01	9.61410996e-02	9.61882728e-02	9.99509574e-01	9.73731759e-02	9.73846303e-02	9.99882380e-01
4.94513127e+00	3.13026417e-02	3.14948546e-02	9.93897006e-01	6.65607249e-01	6.65629349e-01	9.99966798e-01	3.93916164e-01	3.93918307e-01	9.99994560e-01	4.05383155e-01	4.05393878e-01	9.99973550e-01	9.58073470e-02	9.58542442e-02	9.99510745e-01	9.59985594e-02	9.60074439e-02	9.99907460e-01
4.95207668e+00	2.70288992e-02	2.72372730e-02	9.92349681e-01	6.58590300e-01	6.58614788e-01	9.99962819e-01	3.92306819e-01	3.92309595e-01	9.99992923e-01	4.01503062e-01	4.01516648e-01	9.99966164e-01	9.53996667e-02	9.55410788e-02	9.98519882e-01	9.48555223e-02	9.48820031e-02	9.99720909e-01
4.95902209e+00	2.27435376e-02	2.30293345e-02	9.87589879e-01	6.51433940e-01	6.51459622e-01	9.99960578e-01	3.90699414e-01	3.90701773e-01	9.99993964e-01	3.97501879e-01	3.97513919e-01	9.99969711e-01	9.33973632e-02	9.36276572e-02	9.97540321e-01	9.33815885e-02	9.33987215e-02	9.99816560e-01
4.96596750e+00	1.83870007e-02	1.87163328e-02	9.82404022e-01	6.44591748e-01	6.44614549e-01	9.99964628e-01	3.89346228e-01	3.89348390e-01	9.99994447e-01	3.93739225e-01	3.93752850e-01	9.99965396e-01	9.17748370e-02	9.25238373e-02	9.91904785e-01	9.27769583e-02	9.27849819e-02	9.99913525e-01
4.97291290e+00	1.41257551e-02	1.45492020e-02	9.70895526e-01	6.37653932e-01	6.37678175e-01	9.99961982e-01	3.87716823e-01	3.87720051e-01	9.99991675e-01	3.89678324e-01	3.89691981e-01	9.99964957e-01	9.20641610e-02	9.36589909e-02	9.82971951e-01	9.17293867e-02	9.17483340e-02	9.99793486e-01
4.97985831e+00	1.00743442e-02	1.05932830e-02	9.51012470e-01	6.30858403e-01	6.30880980e-01	9.99964214e-01	3.86189933e-01	3.86191874e-01	9.99994974e-01	3.85903618e-01	3.85916472e-01	9.99966694e-01	8.86475820e-02	9.03560662e-02	9.81091650e-01	9.01948332e-02	9.02073646e-02	9.99861082e-01
4.98680372e+00	6.20795670e-03	7.30445672e-03	8.49886163e-01	6.24450181e-01	6.24471310e-01	9.99966164e-01	3.84837886e-01	3.84839953e-01	9.99994628e-01	3.82254977e-01	3.82265737e-01	9.99971853e-01	9.14325284e-02	9.20438726e-02	9.93358121e-01	8.89498118e-02	8.89680235e-02	9.99795300e-01
4.99374913e+00	3.13903363e-03	4.83058124e-03	6.49825243e-01	6.17808359e-01	6.17834983e-01	9.99956908e-01	3.83414517e-01	3.83417380e-01	9.99992533e-01	3.78420238e-01	3.78436174e-01	9.99957888e-01	8.72171922e-02	8.72612769e-02	9.99494797e-01	8.78708099e-02	8.78788020e-02	9.99909055e-01
5.00069454e+00	4.01878727e-03	5.29272386e-03	7.59304165e-01	6.10895249e-01	6.10918150e-01	9.99962513e-01	3.81819533e-01	3.81822140e-01	9.99993171e-01	3.74396337e-01	3.74408819e-01	9.99966662e-01	8.65130829e-02	8.65401176e-02	9.99687606e-01	8.71450616e-02	8.71539127e-02	9.99898444e-01
5.00763995e+00	7.36602807e-03	8.08952710e-03	9.10563495e-01	6.05155278e-01	6.05173582e-01	9.99969754e-01	3.80839834e-01	3.80841170e-01	9.99996491e-01	3.71348321e-01	3.71358165e-01	9.99973491e-01	8.64210048e-02	8.64501104e-02	9.99663325e-01	8.58807109e-02	8.58923538e-02	9.99864447e-01
5.01458536e+00	1.10301323e-02	1.13771874e-02	9.69495533e-01	5.98779575e-01	5.98801881e-01	9.99962749e-01	3.79468967e-01	3.79471985e-01	9.99992045e-01	3.67709727e-01	3.67722694e-01	9.99964735e-01	8.63479541e-02	8.64078853e-02	9.99306416e-01	8.45071193e-02	8.45186359e-02	9.99863739e-01
5.02153077e+00	1.46864523e-02	1.50226275e-02	9.77622081e-01	5.92850969e-01	5.92869182e-01	9.99969280e-01	3.78208956e-01	3.78210383e-01	9.99996227e-01	3.64445339e-01	3.64453720e-01	9.99977003e-01	8.38467822e-02	8.39399652e-02	9.98889885e-01	8.37713569e-02	8.37796246e-02	9.99901315e-01
5.02847618e+00	1.84718856e-02	1.87003364e-02	9.87783601e-01	5.86830472e-01	5.86852087e-01	9.99963168e-01	3.77357574e-01	3.77359655e-01	9.99994484e-01	3.61192681e-01	3.61203204e-01	9.99970866e-01	8.25790955e-02	8.26230569e-02	9.99467928e-01	8.29753309e-02	8.29868306e-02	9.99861427e-01
5.03542159e+00	2.20284766e-02	2.21959590e-02	9.92454376e-01	5.80937271e-01	5.80953231e-01	9.99972529e-01	3.76281117e-01	3.76282507e-01	9.99996305e-01	3.57952128e-01	3.57960561e-01	9.99976442e-01	8.20027029e-02	8.20482084e-02	9.99445380e-01	8.21053025e-02	8.21253226e-02	9.99756224e-01
5.04236700e+00	2.53266237e-02	2.54777174e-02	9.94069573e-01	5.75360660e-01	5.75383224e-01	9.99960783e-01	3.75244791e-01	3.75247012e-01	9.99994080e-01	3.54819777e-01	3.54831401e-01	9.99967240e-01	8.17452755e-02	8.18154036e-02	9.99142850e-01	8.06701455e-02	8.06931438e-02	9.99714991e-01
5.04931240e+00	2.87651001e-02	2.89032345e-02	9.95220796e-01	5.69832219e-01	5.69846269e-01	9.99975345e-01	3.74230791e-01	3.74231803e-01	9.99997293e-01	3.52036509e-01	3.52042646e-01	9.99982565e-01	8.16988440e-02	8.17556901e-02	9.99304683e-01	7.97488828e-02	7.97650186e-02	9.99797709e-01
5.05625781e+00	3.23607096e-02	3.24874212e-02	9.96099670e-01	5.64500868e-01	5.64520808e-01	9.99964677e-01	3.73358394e-01	3.73360382e-01	9.99994675e-01	3.49165480e-01	3.49177106e-01	9.99966704e-01	7.91468084e-02	7.92397010e-02	9.98827701e-01	7.93497143e-02	7.93608165e-02	9.99860105e-01
5.06320322e+00	3.56321186e-02	3.57375120e-02	9.97050905e-01	5.59108535e-01	5.59123023e-01	9.99974087e-01	3.72351296e-01	3.72352259e-01	9.99997413e-01	3.46187030e-01	3.46193871e-01	9.99980238e-01	7.72278436e-02	7.73261504e-02	9.98728673e-01	7.86597090e-02	7.86736795e-02	9.99822424e-01
5.07014863e+00	3.89518955e-02	3.90481466e-02	9.97535067e-01	5.54334502e-01	5.54347426e-01	9.99976686e-01	3.71635458e-01	3.71636636e-01	9.99996829e-01	3.43820717e-01	3.43826654e-01	9.99982732e-01	7.86917994e-02	7.88462455e-02	9.98041174e-01	7.76250528e-02	7.76459038e-02	9.99731460e-01
5.07709404e+00	4.22467225e-02	4.23415614e-02	9.97760148e-01	5.49452052e-01	5.49467870e-01	9.99971212e-01	3.70840656e-01	3.70842334e-01	9.99995476e-01	3.41417318e-01	3.41424448e-01	9.99979116e-01	7.85511275e-02	7.86851975e-02	9.98296121e-01	7.65847348e-02	7.65953108e-02	9.99861923e-01
5.08403945e+00	4.56457122e-02	4.57245717e-02	9.98275335e-01	5.44177686e-01	5.44195219e-01	9.99967783e-01	3.69978827e-01	3.69979935e-01	9.99997007e-01	3.38572893e-01	3.38581720e-01	9.99973930e-01	7.59365189e-02	7.59956818e-02	9.99221497e-01	7.59994347e-02	7.60116662e-02	9.99839084e-01
5.09098486e+00	4.90805819e-02	4.91631965e-02	9.98319585e-01	5.39501914e-01	5.39511963e-01	9.99981374e-01	3.69531521e-01	3.69532231e-01	9.99998079e-01	3.36024848e-01	3.36029473e-01	9.99986235e-01	7.53488708e-02	7.53842936e-02	9.99530104e-01	7.54593726e-02	7.54746488e-02	9.99797598e-01
5.09793027e+00	5.23435316e-02	5.24079405e-02	9.98771010e-01	5.35368746e-01	5.35382029e-01	9.99975189e-01	3.69043846e-01	3.69045124e-01	9.99996536e-01	3.33902315e-01	3.33909139e-01	9.99979563e-01	7.47912229e-02	7.48448237e-02	9.99283840e-01	7.45817716e-02	7.46052529e-02	9.99685260e-01
5.10487568e+00	5.54359656e-02	5.54998640e-02	9.98848675e-01	5.30735082e-01	5.30749261e-01	9.99973285e-01	3.68272535e-01	3.68273363e-01	9.99997751e-01	3.31447120e-01	3.31453366e-01	9.99981157e-01	7.48743419e-02	7.49524657e-02	9.98957688e-01	7.34362284e-02	7.34554085e-02	9.99738887e-01
5.11182109e+00	5.87241521e-02	5.87925789e-02	9.98836132e-01	5.25995441e-01	5.26010181e-01	9.99971978e-01	3.67733896e-01	3.67734413e-01	9.99998593e-01	3.29161910e-01	3.29167976e-01	9.99981569e-01	7.45401920e-02	7.46631563e-02	9.98353080e-01	7.26033803e-02	7.26164938e-02	9.99819414e-01
5.11876650e+00	6.20267955e-02	6.20722888e-02	9.99267090e-01	5.21142001e-01	5.21156569e-01	9.99972047e-01	3.67349680e-01	3.67350234e-01	9.99998492e-01	3.26688149e-01	3.26694851e-01	9.99979486e-01	7.32994782e-02	7.35830531e-02	9.96146193e-01	7.28363634e-02	7.28496858e-02	9.99817125e-01
